data;categoria;produto;classificacao;unidade_peso;menor;comum;maior;quilo;coletado_em
19/08/2026;PESCADOS;FILE DE TILAPIA;-;KG;42,04;42,7;43,36;1,0;20/08/2026 09:33:19
19/08/2026;PESCADOS;TILÁPIA;-;KG;12,29;12,43;12,59;1,0;20/08/2026 09:33:19
19/08/2026;PESCADOS;TRUTA;-;KG;38,0;39,0;40,0;1,0;20/08/2026 09:33:19
