data;categoria;produto;classificacao;unidade_peso;menor;comum;maior;quilo;coletado_em
16/09/2026;PESCADOS;FILE DE TILAPIA;-;KG;41,35;42,13;42,89;1,0;16/09/2026 18:07:10
16/09/2026;PESCADOS;TILÁPIA;-;KG;12,28;12,43;12,57;1,0;16/09/2026 18:07:10
16/09/2026;PESCADOS;TRUTA;-;KG;34,0;34,5;35,0;1,0;16/09/2026 18:07:10
