data;categoria;produto;classificacao;unidade_peso;menor;comum;maior;quilo;coletado_em
24/08/2026;PESCADOS;FILE DE TILAPIA;-;KG;41,16;41,7;42,25;1,0;25/08/2026 09:33:50
24/08/2026;PESCADOS;TAMBAQUI;-;KG;13,0;14,0;15,0;1,0;25/08/2026 09:33:50
24/08/2026;PESCADOS;TILÁPIA;-;KG;12,0;12,32;12,56;1,0;25/08/2026 09:33:50
24/08/2026;PESCADOS;TRUTA;-;KG;38,0;39,0;40,0;1,0;25/08/2026 09:33:50
