data;categoria;produto;classificacao;unidade_peso;menor;comum;maior;quilo;coletado_em
04/09/2026;PESCADOS;FILE DE TILAPIA;-;KG;40,75;41,35;41,96;1,0;04/09/2026 19:55:03
04/09/2026;PESCADOS;PINTADO;-;KG;26,5;27,5;28,5;1,0;04/09/2026 19:55:03
04/09/2026;PESCADOS;TAMBAQUI;-;KG;12,99;13,77;14,5;1,0;04/09/2026 19:55:03
04/09/2026;PESCADOS;TILÁPIA;-;KG;11,87;12,29;12,74;1,0;04/09/2026 19:55:03
